codigo_ibge,tipo,nome_ente,uf,regiao,status,status_grupo
2915403,municipio,Itaju do Colônia,BA,Nordeste,em_analise,em_processo
2915502,municipio,Itajuípe,BA,Nordeste,em_cadastramento,em_processo
2915601,municipio,Itamaraju,BA,Nordeste,em_analise,em_processo
2915700,municipio,Itamari,BA,Nordeste,em_cadastramento,em_processo
2915809,municipio,Itambé,BA,Nordeste,em_analise,em_processo
2915908,municipio,Itanagra,BA,Nordeste,em_cadastramento,em_processo
2916005,municipio,Itanhém,BA,Nordeste,em_analise,em_processo
2916104,municipio,Itaparica,BA,Nordeste,nao_iniciado,nao_iniciado
2916203,municipio,Itapé,BA,Nordeste,em_cadastramento,em_processo
2916302,municipio,Itapebi,BA,Nordeste,nao_iniciado,nao_iniciado
2916401,municipio,Itapetinga,BA,Nordeste,em_analise,em_processo
2916500,municipio,Itapicuru,BA,Nordeste,em_analise,em_processo
2916609,municipio,Itapitanga,BA,Nordeste,em_analise,em_processo
2916708,municipio,Itaquara,BA,Nordeste,em_analise,em_processo
2916807,municipio,Itarantim,BA,Nordeste,em_analise,em_processo
2916856,municipio,Itatim,BA,Nordeste,em_analise,em_processo
2916906,municipio,Itiruçu,BA,Nordeste,em_cadastramento,em_processo
2917003,municipio,Itiúba,BA,Nordeste,nao_iniciado,nao_iniciado
2917102,municipio,Itororó,BA,Nordeste,em_analise,em_processo
2917201,municipio,Ituaçu,BA,Nordeste,em_analise,em_processo
2917300,municipio,Ituberá,BA,Nordeste,em_analise,em_processo
2917334,municipio,Iuiu,BA,Nordeste,em_analise,em_processo
2917359,municipio,Jaborandi,BA,Nordeste,em_cadastramento,em_processo
2917409,municipio,Jacaraci,BA,Nordeste,em_analise,em_processo
2917508,municipio,Jacobina,BA,Nordeste,em_analise,em_processo
2917607,municipio,Jaguaquara,BA,Nordeste,em_analise,em_processo
2917706,municipio,Jaguarari,BA,Nordeste,em_cadastramento,em_processo
2917805,municipio,Jaguaripe,BA,Nordeste,em_analise,em_processo
2917904,municipio,Jandaíra,BA,Nordeste,em_analise,em_processo
2918001,municipio,Jequié,BA,Nordeste,em_analise,em_processo
2918100,municipio,Jeremoabo,BA,Nordeste,em_analise,em_processo
2918209,municipio,Jiquiriçá,BA,Nordeste,em_analise,em_processo
2918308,municipio,Jitaúna,BA,Nordeste,em_analise,em_processo
2918357,municipio,João Dourado,BA,Nordeste,em_analise,em_processo
2918407,municipio,Juazeiro,BA,Nordeste,nao_iniciado,nao_iniciado
2918456,municipio,Jucuruçu,BA,Nordeste,nao_iniciado,nao_iniciado
2918506,municipio,Jussara,BA,Nordeste,em_analise,em_processo
2918555,municipio,Jussari,BA,Nordeste,em_analise,em_processo
2918605,municipio,Jussiape,BA,Nordeste,em_cadastramento,em_processo
2918704,municipio,Lafaiete Coutinho,BA,Nordeste,nao_iniciado,nao_iniciado
2918753,municipio,Lagoa Real,BA,Nordeste,em_analise,em_processo
2918803,municipio,Laje,BA,Nordeste,em_analise,em_processo
2918902,municipio,Lajedão,BA,Nordeste,nao_iniciado,nao_iniciado
2919009,municipio,Lajedinho,BA,Nordeste,em_cadastramento,em_processo
2919058,municipio,Lajedo do Tabocal,BA,Nordeste,em_analise,em_processo
2919108,municipio,Lamarão,BA,Nordeste,em_analise,em_processo
2919157,municipio,Lapão,BA,Nordeste,em_analise,em_processo
2919207,municipio,Lauro de Freitas,BA,Nordeste,em_analise,em_processo
2919306,municipio,Lençóis,BA,Nordeste,em_analise,em_processo
2919405,municipio,Licínio de Almeida,BA,Nordeste,em_analise,em_processo
2919504,municipio,Livramento de Nossa Senhora,BA,Nordeste,nao_iniciado,nao_iniciado
2919553,municipio,Luís Eduardo Magalhães,BA,Nordeste,em_analise,em_processo
2919603,municipio,Macajuba,BA,Nordeste,nao_iniciado,nao_iniciado
2919702,municipio,Macarani,BA,Nordeste,em_cadastramento,em_processo
2919801,municipio,Macaúbas,BA,Nordeste,nao_iniciado,nao_iniciado
2919900,municipio,Macururé,BA,Nordeste,em_analise,em_processo
2919926,municipio,Madre de Deus,BA,Nordeste,em_cadastramento,em_processo
2919959,municipio,Maetinga,BA,Nordeste,em_analise,em_processo
2920007,municipio,Maiquinique,BA,Nordeste,em_cadastramento,em_processo
2920106,municipio,Mairi,BA,Nordeste,em_analise,em_processo
2920205,municipio,Malhada,BA,Nordeste,em_analise,em_processo
2920304,municipio,Malhada de Pedras,BA,Nordeste,nao_iniciado,nao_iniciado
2920403,municipio,Manoel Vitorino,BA,Nordeste,em_analise,em_processo
2920452,municipio,Mansidão,BA,Nordeste,nao_iniciado,nao_iniciado
2920502,municipio,Maracás,BA,Nordeste,nao_iniciado,nao_iniciado
2920601,municipio,Maragogipe,BA,Nordeste,em_analise,em_processo
2920700,municipio,Maraú,BA,Nordeste,em_analise,em_processo
2920809,municipio,Marcionílio Souza,BA,Nordeste,em_analise,em_processo
2920908,municipio,Mascote,BA,Nordeste,nao_iniciado,nao_iniciado
2921005,municipio,Mata de São João,BA,Nordeste,em_analise,em_processo
2921054,municipio,Matina,BA,Nordeste,nao_iniciado,nao_iniciado
2921104,municipio,Medeiros Neto,BA,Nordeste,em_analise,em_processo
2921203,municipio,Miguel Calmon,BA,Nordeste,em_analise,em_processo
2921302,municipio,Milagres,BA,Nordeste,em_cadastramento,em_processo
2921401,municipio,Mirangaba,BA,Nordeste,em_analise,em_processo
2921450,municipio,Mirante,BA,Nordeste,nao_iniciado,nao_iniciado
2921500,municipio,Monte Santo,BA,Nordeste,em_analise,em_processo
2921609,municipio,Morpará,BA,Nordeste,nao_iniciado,nao_iniciado
2921708,municipio,Morro do Chapéu,BA,Nordeste,em_analise,em_processo
2921807,municipio,Mortugaba,BA,Nordeste,em_analise,em_processo
2921906,municipio,Mucugê,BA,Nordeste,em_analise,em_processo
2922003,municipio,Mucuri,BA,Nordeste,nao_iniciado,nao_iniciado
2922052,municipio,Mulungu do Morro,BA,Nordeste,em_analise,em_processo
2922102,municipio,Mundo Novo,BA,Nordeste,em_analise,em_processo
2922201,municipio,Muniz Ferreira,BA,Nordeste,em_analise,em_processo
2922250,municipio,Muquém do São Francisco,BA,Nordeste,em_analise,em_processo
2922300,municipio,Muritiba,BA,Nordeste,nao_iniciado,nao_iniciado
2922409,municipio,Mutuípe,BA,Nordeste,em_cadastramento,em_processo
2922508,municipio,Nazaré,BA,Nordeste,nao_iniciado,nao_iniciado
2922607,municipio,Nilo Peçanha,BA,Nordeste,em_analise,em_processo
2922656,municipio,Nordestina,BA,Nordeste,em_analise,em_processo
2922706,municipio,Nova Canaã,BA,Nordeste,em_analise,em_processo
2922730,municipio,Nova Fátima,BA,Nordeste,em_cadastramento,em_processo
2922755,municipio,Nova Ibiá,BA,Nordeste,em_analise,em_processo
2922805,municipio,Nova Itarana,BA,Nordeste,em_analise,em_processo
2922854,municipio,Nova Redenção,BA,Nordeste,em_analise,em_processo
2922904,municipio,Nova Soure,BA,Nordeste,em_analise,em_processo
2923001,municipio,Nova Viçosa,BA,Nordeste,em_analise,em_processo
2923035,municipio,Novo Horizonte,BA,Nordeste,nao_iniciado,nao_iniciado
2923050,municipio,Novo Triunfo,BA,Nordeste,nao_iniciado,nao_iniciado
2923100,municipio,Olindina,BA,Nordeste,em_analise,em_processo
2923209,municipio,Oliveira dos Brejinhos,BA,Nordeste,em_analise,em_processo
2923308,municipio,Ouriçangas,BA,Nordeste,nao_iniciado,nao_iniciado
2923357,municipio,Ourolândia,BA,Nordeste,em_analise,em_processo
2923407,municipio,Palmas de Monte Alto,BA,Nordeste,em_analise,em_processo
2923506,municipio,Palmeiras,BA,Nordeste,nao_iniciado,nao_iniciado
2923605,municipio,Paramirim,BA,Nordeste,em_analise,em_processo
2923704,municipio,Paratinga,BA,Nordeste,em_analise,em_processo
2923803,municipio,Paripiranga,BA,Nordeste,em_cadastramento,em_processo
2923902,municipio,Pau Brasil,BA,Nordeste,nao_iniciado,nao_iniciado
2924009,municipio,Paulo Afonso,BA,Nordeste,em_analise,em_processo
2924058,municipio,Pé de Serra,BA,Nordeste,em_analise,em_processo
2924108,municipio,Pedrão,BA,Nordeste,em_analise,em_processo
2924207,municipio,Pedro Alexandre,BA,Nordeste,em_analise,em_processo
2924306,municipio,Piatã,BA,Nordeste,em_cadastramento,em_processo
2924405,municipio,Pilão Arcado,BA,Nordeste,nao_iniciado,nao_iniciado
2924504,municipio,Pindaí,BA,Nordeste,nao_iniciado,nao_iniciado
2924603,municipio,Pindobaçu,BA,Nordeste,em_analise,em_processo
2924652,municipio,Pintadas,BA,Nordeste,em_cadastramento,em_processo
2924678,municipio,Piraí do Norte,BA,Nordeste,em_analise,em_processo
2924702,municipio,Piripá,BA,Nordeste,em_analise,em_processo
2924801,municipio,Piritiba,BA,Nordeste,em_analise,em_processo
2924900,municipio,Planaltino,BA,Nordeste,nao_iniciado,nao_iniciado
2925006,municipio,Planalto,BA,Nordeste,em_cadastramento,em_processo
2925105,municipio,Poções,BA,Nordeste,em_analise,em_processo
2925204,municipio,Pojuca,BA,Nordeste,em_cadastramento,em_processo
2925253,municipio,Ponto Novo,BA,Nordeste,em_cadastramento,em_processo
2925303,municipio,Porto Seguro,BA,Nordeste,nao_iniciado,nao_iniciado
2925402,municipio,Potiraguá,BA,Nordeste,em_cadastramento,em_processo
2925501,municipio,Prado,BA,Nordeste,em_cadastramento,em_processo
2925600,municipio,Presidente Dutra,BA,Nordeste,em_cadastramento,em_processo
2925709,municipio,Presidente Jânio Quadros,BA,Nordeste,nao_iniciado,nao_iniciado
2925758,municipio,Presidente Tancredo Neves,BA,Nordeste,em_analise,em_processo
2925808,municipio,Queimadas,BA,Nordeste,em_analise,em_processo
2925907,municipio,Quijingue,BA,Nordeste,em_analise,em_processo
2925931,municipio,Quixabeira,BA,Nordeste,em_analise,em_processo
2925956,municipio,Rafael Jambeiro,BA,Nordeste,em_cadastramento,em_processo
2926004,municipio,Remanso,BA,Nordeste,nao_iniciado,nao_iniciado
2926103,municipio,Retirolândia,BA,Nordeste,em_analise,em_processo
2926202,municipio,Riachão das Neves,BA,Nordeste,em_cadastramento,em_processo
2926301,municipio,Riachão do Jacuípe,BA,Nordeste,nao_iniciado,nao_iniciado
2926400,municipio,Riacho de Santana,BA,Nordeste,nao_iniciado,nao_iniciado
2926509,municipio,Ribeira do Amparo,BA,Nordeste,nao_iniciado,nao_iniciado
2926608,municipio,Ribeira do Pombal,BA,Nordeste,em_analise,em_processo
2926657,municipio,Ribeirão do Largo,BA,Nordeste,em_cadastramento,em_processo
2926707,municipio,Rio de Contas,BA,Nordeste,em_cadastramento,em_processo
2926806,municipio,Rio do Antônio,BA,Nordeste,em_analise,em_processo
2926905,municipio,Rio do Pires,BA,Nordeste,em_analise,em_processo
2927002,municipio,Rio Real,BA,Nordeste,em_analise,em_processo
2927101,municipio,Rodelas,BA,Nordeste,nao_iniciado,nao_iniciado
2927200,municipio,Ruy Barbosa,BA,Nordeste,em_analise,em_processo
2927309,municipio,Salinas da Margarida,BA,Nordeste,em_analise,em_processo
2927408,municipio,Salvador,BA,Nordeste,nao_iniciado,nao_iniciado
2927507,municipio,Santa Bárbara,BA,Nordeste,nao_iniciado,nao_iniciado
2927606,municipio,Santa Brígida,BA,Nordeste,em_analise,em_processo
2927705,municipio,Santa Cruz Cabrália,BA,Nordeste,em_cadastramento,em_processo
2927804,municipio,Santa Cruz da Vitória,BA,Nordeste,em_analise,em_processo
2927903,municipio,Santa Inês,BA,Nordeste,em_analise,em_processo
2928000,municipio,Santaluz,BA,Nordeste,em_analise,em_processo
2928059,municipio,Santa Luzia,BA,Nordeste,em_analise,em_processo
2928109,municipio,Santa Maria da Vitória,BA,Nordeste,em_analise,em_processo
2928208,municipio,Santana,BA,Nordeste,nao_iniciado,nao_iniciado
2928307,municipio,Santanópolis,BA,Nordeste,em_cadastramento,em_processo
2928406,municipio,Santa Rita de Cássia,BA,Nordeste,em_analise,em_processo
2928505,municipio,Santa Terezinha,BA,Nordeste,em_cadastramento,em_processo
2928604,municipio,Santo Amaro,BA,Nordeste,em_analise,em_processo
2928703,municipio,Santo Antônio de Jesus,BA,Nordeste,em_cadastramento,em_processo
2928802,municipio,Santo Estêvão,BA,Nordeste,nao_iniciado,nao_iniciado
2928901,municipio,São Desidério,BA,Nordeste,nao_iniciado,nao_iniciado
2928950,municipio,São Domingos,BA,Nordeste,em_analise,em_processo
2929107,municipio,São Felipe,BA,Nordeste,em_analise,em_processo
2929008,municipio,São Félix,BA,Nordeste,em_analise,em_processo
2929057,municipio,São Félix do Coribe,BA,Nordeste,em_cadastramento,em_processo
2929206,municipio,São Francisco do Conde,BA,Nordeste,em_cadastramento,em_processo
2929255,municipio,São Gabriel,BA,Nordeste,em_analise,em_processo
2929305,municipio,São Gonçalo dos Campos,BA,Nordeste,em_analise,em_processo
2929354,municipio,São José da Vitória,BA,Nordeste,em_analise,em_processo
2929370,municipio,São José do Jacuípe,BA,Nordeste,em_analise,em_processo
2929404,municipio,São Miguel das Matas,BA,Nordeste,em_analise,em_processo
2929503,municipio,São Sebastião do Passé,BA,Nordeste,em_cadastramento,em_processo
2929602,municipio,Sapeaçu,BA,Nordeste,em_analise,em_processo
2929701,municipio,Sátiro Dias,BA,Nordeste,em_analise,em_processo
2929750,municipio,Saubara,BA,Nordeste,nao_iniciado,nao_iniciado
2929800,municipio,Saúde,BA,Nordeste,em_analise,em_processo
2929909,municipio,Seabra,BA,Nordeste,em_analise,em_processo
2930006,municipio,Sebastião Laranjeiras,BA,Nordeste,nao_iniciado,nao_iniciado
2930105,municipio,Senhor do Bonfim,BA,Nordeste,em_analise,em_processo
2930204,municipio,Sento Sé,BA,Nordeste,em_analise,em_processo
2930154,municipio,Serra do Ramalho,BA,Nordeste,em_analise,em_processo
2930303,municipio,Serra Dourada,BA,Nordeste,em_cadastramento,em_processo
2930402,municipio,Serra Preta,BA,Nordeste,em_cadastramento,em_processo
2930501,municipio,Serrinha,BA,Nordeste,em_analise,em_processo
2930600,municipio,Serrolândia,BA,Nordeste,em_analise,em_processo
2930709,municipio,Simões Filho,BA,Nordeste,em_analise,em_processo
2930758,municipio,Sítio do Mato,BA,Nordeste,em_cadastramento,em_processo
2930766,municipio,Sítio do Quinto,BA,Nordeste,em_analise,em_processo
2930774,municipio,Sobradinho,BA,Nordeste,em_analise,em_processo
2930808,municipio,Souto Soares,BA,Nordeste,nao_iniciado,nao_iniciado
2930907,municipio,Tabocas do Brejo Velho,BA,Nordeste,em_cadastramento,em_processo
2931004,municipio,Tanhaçu,BA,Nordeste,em_cadastramento,em_processo
2931053,municipio,Tanque Novo,BA,Nordeste,nao_iniciado,nao_iniciado
2931103,municipio,Tanquinho,BA,Nordeste,em_analise,em_processo
2931202,municipio,Taperoá,BA,Nordeste,em_analise,em_processo
2931301,municipio,Tapiramutá,BA,Nordeste,em_analise,em_processo
2931350,municipio,Teixeira de Freitas,BA,Nordeste,em_analise,em_processo
2931400,municipio,Teodoro Sampaio,BA,Nordeste,nao_iniciado,nao_iniciado
2931509,municipio,Teofilândia,BA,Nordeste,em_analise,em_processo
2931608,municipio,Teolândia,BA,Nordeste,em_analise,em_processo
2931707,municipio,Terra Nova,BA,Nordeste,nao_iniciado,nao_iniciado
2931806,municipio,Tremedal,BA,Nordeste,em_analise,em_processo
2931905,municipio,Tucano,BA,Nordeste,em_analise,em_processo
2932002,municipio,Uauá,BA,Nordeste,em_analise,em_processo
2932101,municipio,Ubaíra,BA,Nordeste,em_analise,em_processo
2932200,municipio,Ubaitaba,BA,Nordeste,em_analise,em_processo
2932309,municipio,Ubatã,BA,Nordeste,em_analise,em_processo
2932408,municipio,Uibaí,BA,Nordeste,nao_iniciado,nao_iniciado
2932457,municipio,Umburanas,BA,Nordeste,em_analise,em_processo
2932507,municipio,Una,BA,Nordeste,nao_iniciado,nao_iniciado
2932606,municipio,Urandi,BA,Nordeste,nao_iniciado,nao_iniciado
2932705,municipio,Uruçuca,BA,Nordeste,em_analise,em_processo
2932804,municipio,Utinga,BA,Nordeste,em_cadastramento,em_processo
2932903,municipio,Valença,BA,Nordeste,em_analise,em_processo
2933000,municipio,Valente,BA,Nordeste,em_analise,em_processo
2933059,municipio,Várzea da Roça,BA,Nordeste,em_analise,em_processo
2933109,municipio,Várzea do Poço,BA,Nordeste,em_analise,em_processo
2933158,municipio,Várzea Nova,BA,Nordeste,em_cadastramento,em_processo
2933174,municipio,Varzedo,BA,Nordeste,em_cadastramento,em_processo
2933208,municipio,Vera Cruz,BA,Nordeste,nao_iniciado,nao_iniciado
2933257,municipio,Vereda,BA,Nordeste,em_analise,em_processo
2933307,municipio,Vitória da Conquista,BA,Nordeste,em_analise,em_processo
2933406,municipio,Wagner,BA,Nordeste,em_analise,em_processo
2933455,municipio,Wanderley,BA,Nordeste,em_analise,em_processo
2933505,municipio,Wenceslau Guimarães,BA,Nordeste,em_cadastramento,em_processo
2933604,municipio,Xique-Xique,BA,Nordeste,em_cadastramento,em_processo
23,estado,Ceará,CE,Nordeste,em_analise,em_processo
2300101,municipio,Abaiara,CE,Nordeste,em_analise,em_processo
2300150,municipio,Acarape,CE,Nordeste,em_analise,em_processo
2300200,municipio,Acaraú,CE,Nordeste,em_analise,em_processo
2300309,municipio,Acopiara,CE,Nordeste,em_analise,em_processo
2300408,municipio,Aiuaba,CE,Nordeste,em_cadastramento,em_processo
2300507,municipio,Alcântaras,CE,Nordeste,em_cadastramento,em_processo
2300606,municipio,Altaneira,CE,Nordeste,em_cadastramento,em_processo
2300705,municipio,Alto Santo,CE,Nordeste,nao_iniciado,nao_iniciado
2300754,municipio,Amontada,CE,Nordeste,nao_iniciado,nao_iniciado
2300804,municipio,Antonina do Norte,CE,Nordeste,em_analise,em_processo
2300903,municipio,Apuiarés,CE,Nordeste,em_analise,em_processo
2301000,municipio,Aquiraz,CE,Nordeste,nao_iniciado,nao_iniciado
2301109,municipio,Aracati,CE,Nordeste,em_analise,em_processo
2301208,municipio,Aracoiaba,CE,Nordeste,nao_iniciado,nao_iniciado
2301257,municipio,Ararendá,CE,Nordeste,em_analise,em_processo
2301307,municipio,Araripe,CE,Nordeste,nao_iniciado,nao_iniciado
2301406,municipio,Aratuba,CE,Nordeste,em_analise,em_processo
2301505,municipio,Arneiroz,CE,Nordeste,em_analise,em_processo
2301604,municipio,Assaré,CE,Nordeste,em_analise,em_processo
2301703,municipio,Aurora,CE,Nordeste,em_analise,em_processo
2301802,municipio,Baixio,CE,Nordeste,em_analise,em_processo
2301851,municipio,Banabuiú,CE,Nordeste,em_cadastramento,em_processo
2301901,municipio,Barbalha,CE,Nordeste,em_analise,em_processo
2301950,municipio,Barreira,CE,Nordeste,em_analise,em_processo
2302008,municipio,Barro,CE,Nordeste,em_cadastramento,em_processo
2302057,municipio,Barroquinha,CE,Nordeste,em_analise,em_processo
2302107,municipio,Baturité,CE,Nordeste,em_analise,em_processo
2302206,municipio,Beberibe,CE,Nordeste,em_analise,em_processo
2302305,municipio,Bela Cruz,CE,Nordeste,em_analise,em_processo
2302404,municipio,Boa Viagem,CE,Nordeste,em_analise,em_processo
2302503,municipio,Brejo Santo,CE,Nordeste,em_analise,em_processo
2302602,municipio,Camocim,CE,Nordeste,em_analise,em_processo
2302701,municipio,Campos Sales,CE,Nordeste,em_analise,em_processo
2302800,municipio,Canindé,CE,Nordeste,em_analise,em_processo
2302909,municipio,Capistrano,CE,Nordeste,nao_iniciado,nao_iniciado
2303006,municipio,Caridade,CE,Nordeste,em_analise,em_processo
2303105,municipio,Cariré,CE,Nordeste,nao_iniciado,nao_iniciado
2303204,municipio,Caririaçu,CE,Nordeste,em_analise,em_processo
2303303,municipio,Cariús,CE,Nordeste,em_analise,em_processo
2303402,municipio,Carnaubal,CE,Nordeste,em_analise,em_processo
2303501,municipio,Cascavel,CE,Nordeste,em_analise,em_processo
2303600,municipio,Catarina,CE,Nordeste,em_analise,em_processo
2303659,municipio,Catunda,CE,Nordeste,em_cadastramento,em_processo
2303709,municipio,Caucaia,CE,Nordeste,em_analise,em_processo
2303808,municipio,Cedro,CE,Nordeste,em_cadastramento,em_processo
2303907,municipio,Chaval,CE,Nordeste,em_cadastramento,em_processo
2303931,municipio,Choró,CE,Nordeste,em_analise,em_processo
2303956,municipio,Chorozinho,CE,Nordeste,em_cadastramento,em_processo
2304004,municipio,Coreaú,CE,Nordeste,nao_iniciado,nao_iniciado
2304103,municipio,Crateús,CE,Nordeste,em_cadastramento,em_processo
2304202,municipio,Crato,CE,Nordeste,em_analise,em_processo
2304236,municipio,Croatá,CE,Nordeste,em_analise,em_processo
2304251,municipio,Cruz,CE,Nordeste,em_analise,em_processo
2304269,municipio,Deputado Irapuan Pinheiro,CE,Nordeste,em_analise,em_processo
